2.95297,0.838757,1.420915,2.49592,2.429755,0.295574,2.161645,1.02124
2.95297,0.838757,1.420915,2.49703,2.429755,0.295574,2.161645,1.02174
2.95247,0.838757,1.420915,2.49653,2.429755,0.295574,2.162645,1.02174
2.95308,0.838757,1.420915,2.49653,2.430365,0.295574,2.162645,1.02174
2.95358,0.838757,1.421525,2.49642,2.429755,0.295574,2.161645,1.02174
2.95358,0.838757,1.420915,2.49592,2.429755,0.295574,2.161035,1.02113
2.95358,0.838757,1.420915,2.49703,2.429755,0.295574,2.161645,1.02174
2.95358,0.838757,1.420915,2.49703,2.430365,0.295574,2.161645,1.02174
2.95308,0.838757,1.420915,2.49592,2.429755,0.295574,2.161035,1.02174
2.95308,0.838757,1.421525,2.49653,2.430365,0.295574,2.161645,1.02174
2.95247,0.838757,1.420915,2.49653,2.429755,0.295574,2.162255,1.02174
2.95247,0.838757,1.420915,2.49653,2.430975,0.295574,2.161645,1.02174
2.95147,0.838757,1.420415,2.49653,2.430365,0.2961845,2.161645,1.02174
2.95269,0.839367,1.422135,2.49703,2.430255,0.295574,2.161645,1.02174
2.95347,0.838757,1.420915,2.49592,2.429755,0.295574,2.162255,1.02174
2.95208,0.838257,1.421025,2.49553,2.429865,0.295574,2.162255,1.02174
2.95208,0.838257,1.421025,2.49553,2.429865,0.295574,2.162255,1.02224
2.95308,0.838757,1.421025,2.49653,2.429755,0.295574,2.161645,1.02113
2.95458,0.838257,1.421025,2.49653,2.430365,0.295574,2.161645,1.02174
2.95247,0.838867,1.421525,2.49592,2.430255,0.296074,2.161145,1.02174
2.954305,0.838867,1.421525,2.49592,2.429755,0.296074,2.161755,1.02174
2.954305,0.838867,1.421525,2.49653,2.429755,0.296074,2.161755,1.02174
2.95308,0.838257,1.421025,2.49492,2.429255,0.296074,2.161145,1.02113
2.95308,0.838257,1.421025,2.49592,2.429755,0.296074,2.160535,1.02063
2.95247,0.838257,1.421525,2.49592,2.429755,0.295574,2.161755,1.02235
2.954305,0.838867,1.421525,2.49753,2.429755,0.296074,2.161755,1.02174
2.95308,0.838257,1.421025,2.49653,2.429755,0.296074,2.161145,1.02113
2.95369,0.838867,1.421635,2.49492,2.429255,0.296074,2.160645,1.02174
2.95269,0.838867,1.421635,2.49492,2.429255,0.296074,2.161145,1.02174
