2.5715,0.474,1.061,2.1685,2.116,0.2355,1.646,0.7755
2.57,0.475,1.0615,2.169,2.1175,0.235,1.646,0.7755
2.5695,0.475,1.061,2.168,2.1165,0.235,1.646,0.776
2.57,0.475,1.0615,2.1695,2.1165,0.2355,1.646,0.7755
2.5705,0.475,1.062,2.1695,2.1165,0.2355,1.6455,0.776
2.57,0.475,1.0615,2.169,2.1175,0.2355,1.646,0.7755
2.57,0.475,1.0615,2.1685,2.1165,0.2355,1.648,0.776
2.5705,0.475,1.062,2.17,2.1185,0.2355,1.646,0.7755
2.571,0.474,1.062,2.169,2.1175,0.2355,1.646,0.7755
2.571,0.474,1.0625,2.169,2.1175,0.2355,1.6465,0.776
2.5705,0.474,1.063,2.1715,2.118,0.2365,1.646,0.777
2.571,0.474,1.063,2.17,2.118,0.2365,1.646,0.7765
2.5715,0.4745,1.0635,2.17,2.1195,0.2365,1.6465,0.7765
2.5715,0.4745,1.063,2.1705,2.1185,0.2365,1.6465,0.7765
2.5725,0.4755,1.063,2.17,2.1175,0.2365,1.6465,0.7765
2.572,0.474,1.0645,2.1705,2.1195,0.237,1.6465,0.7765
2.5715,0.4745,1.064,2.17,2.1195,0.2365,1.648,0.7765
2.572,0.4745,1.0645,2.1705,2.1195,0.237,1.647,0.7765
2.5715,0.4745,1.0645,2.1705,2.1195,0.237,1.6465,0.7765
2.573,0.4745,1.0645,2.17,2.12,0.237,1.647,0.7765
2.5715,0.4745,1.0645,2.1705,2.12,0.237,1.646,0.7765
2.5725,0.4745,1.066,2.171,2.12,0.2375,1.6465,0.7765
2.5725,0.4745,1.0655,2.171,2.12,0.2375,1.647,0.777
2.572,0.4745,1.066,2.171,2.119,0.2375,1.6465,0.7765
2.573,0.4745,1.067,2.171,2.12,0.2375,1.648,0.777
2.5735,0.4745,1.0665,2.171,2.1195,0.2375,1.6475,0.777
2.5735,0.4745,1.0665,2.1715,2.1205,0.2375,1.6465,0.7765
2.574,0.4745,1.0665,2.171,2.121,0.2375,1.648,0.7765
2.5725,0.4755,1.067,2.1715,2.12,0.2375,1.647,0.777
2.574,0.4755,1.0675,2.172,2.121,0.238,1.648,0.777
2.574,0.4765,1.0675,2.1715,2.12,0.2375,1.6475,0.777
2.574,0.4755,1.0675,2.172,2.1215,0.238,1.6475,0.777
2.5745,0.4755,1.068,2.173,2.1225,0.2385,1.648,0.777
2.574,0.4755,1.0675,2.171,2.121,0.238,1.6475,0.777
2.5735,0.4755,1.068,2.171,2.121,0.2385,1.6475,0.7775
2.574,0.4755,1.068,2.1715,2.1225,0.2385,1.648,0.777
2.574,0.4755,1.068,2.1725,2.122,0.2385,1.6485,0.7775
2.574,0.4765,1.0685,2.1715,2.122,0.2385,1.6475,0.777
2.574,0.4755,1.0685,2.172,2.1215,0.2385,1.6485,0.777
2.574,0.4755,1.0685,2.173,2.122,0.2385,1.6485,0.7775
2.5745,0.4755,1.069,2.1735,2.1225,0.2385,1.6485,0.777
2.5745,0.4755,1.069,2.173,2.1225,0.2385,1.6485,0.777
2.5745,0.4755,1.069,2.173,2.1225,0.2385,1.6485,0.777
2.5765,0.4755,1.069,2.1735,2.123,0.2385,1.649,0.777
2.575,0.4755,1.069,2.173,2.1225,0.2385,1.648,0.777
2.575,0.4755,1.0705,2.1735,2.1225,0.2385,1.6485,0.777
2.575,0.4755,1.0705,2.173,2.1225,0.2385,1.648,0.777
2.5745,0.4755,1.0705,2.1725,2.1225,0.2385,1.6485,0.7775
2.5755,0.4755,1.0705,2.173,2.123,0.2385,1.6485,0.777
2.575,0.4755,1.0705,2.173,2.122,0.2385,1.6485,0.7775
2.577,0.4755,1.0705,2.1735,2.123,0.2385,1.6485,0.7775
2.575,0.4755,1.0715,2.173,2.123,0.2385,1.649,0.777
2.5745,0.4755,1.0705,2.173,2.123,0.239,1.649,0.777
2.5755,0.4755,1.072,2.1735,2.123,0.239,1.6485,0.777
2.5745,0.4755,1.0715,2.1735,2.1225,0.2385,1.65,0.777
2.575,0.4755,1.072,2.1735,2.1225,0.239,1.6485,0.777
2.577,0.4755,1.072,2.1735,2.123,0.239,1.649,0.7775
2.5755,0.4755,1.072,2.174,2.124,0.239,1.649,0.7775
2.575,0.4755,1.072,2.173,2.123,0.239,1.6495,0.777
